BUSINESS_ID,REVIEW_DATE,USER_ID,REVIEW_STARS,REVIEW_TEXT,SENTIMENT
A0QbndhHwlqfY0McSy-xQA,2016-08-30,FlxdOqn4GZ47IGFDmLu49w,5,"I thoroughly enjoy this place, doesn't hurt that they are close by.

I have tried a variety of items from their menu and all very tasty and flavorful, from al pastor tacos, steak enchiladas, quesadillas, chips and guacamole, bean dip. So I can say that I have tried enough to enjoy them.

Every time ordered has been fresh and consistent! I've only eaten inside once and although the interior isn't my favorite and many plastic items aren't visually appealing I come to eat and my food doesn't dissapoint.

I've even eaten here 15 mins before close and no shortcuts were taken still consistent which is a big deal for me. I appreciate the family owned businesses opposed to chain restaurants as well. 

I can say that I will definitely reccomend to Spanish food lovers that appreciate a good price, great flavor and consistency.",Positive
sf0rWCnE4vHUlWncWOa3JQ,2016-12-23,cX5Kdm7_LrO9q6gYxL47Hg,5,Great food. Perhaps the best sweet potato fries I've ever had. Loved the fried avocado appetizer also. Would recommend!,Positive
Y0cY7hTIjyrsfHsIrkEkyg,2012-04-21,Osl9dqVScx6kTfvBHbf3VA,2,"sometimes we have nice cashiers. more often we have a cashier who seems unhappy and short with us. lines are usually pretty rough and it seems that they're understaffed. a few weeks back, there were at least 10 people ahead of us in line...on a friday afternoon. instances like that have me going to albertsons more and more.",Positive
Kep3QUZd96oyuOX5vX9evQ,2016-04-29,vffKQc_WQMYFGY4JS5VAOw,4,"The cronuts are best fresh, and they definitely serve them just shy of stale. But they are still good when they aren't fresh. They are the right amount of sweet.  I love the guava filling or the cinnamon sprinkles.",Positive
C0uRhn7nnHBATrwsCJ10Lw,2017-06-16,sg_enOVhhDTHlQqqQ53U7g,5,"We enjoyed Pieology! The toppings were fresh, carnivore husband and vegetarian wife could easily customize their pizzas with every topping imaginable, and a fresh salad topped it all off. We left full, with leftovers, for about $25. Great easy concept for when you don't feel like cooking but still want a fresh meal that won't break the bank.",Positive
Ps7Q7BOKzJO4nDTUhbk43Q,2014-10-18,bwn6STANU0uZ9XJT-7QeRA,5,"Such a great little place, I had the smoked salmon Bennie and my husband had the yellow fin tuna flat bread. It was great. Going to have to come back here there are items I want to try.",Positive
KNEJ8jcsUI7pRLllxZsr2g,2018-04-12,ZlNxyAZetwU7RBILtYD1Tw,3,When this place first opened I loved it.  However I went last week and buffet just wasn't as good. Food all tastes the same and not enough variety.  Prices seems to have gone up as well.  One of the vegetable dishes used what appeared to be the frozen veges from supermarket.    Think I will try a different place next time I crave Indian food.,Neutral
2aDo8MlOkRoLYbG4xX6Aqg,2015-11-30,YT322V8bJ8P6e5TC3H2HtA,5,"First time I had my eyebrows threaded and the woman did a fantastic job, probably better than any eyebrow wax job I did. I'm usually too lazy to leave reviews but decided to look for them online and leave them good reviews where I could to show my thanks for the great job. I had stopped getting my eyebrows waxed for the past years because it didn't make much of a difference but this really cleaned up my eyebrows and gave them a better shape and it cost me only $10 and a tip. Thank you!",Positive
4gWbdB4MYbvG9TQyKZ4OAw,2014-09-23,HueISLgkan7rJOEPbRlCIg,4,"Be prepared to wait 'cause they cook your meal after you order, but know its worth it. This is some tasty fried chicken. It was seasoned and cooked to perfection. Not a great beer selection, but its not a gastropub, its a fried chicken spot... Hence the name. Loved the laid back vibe to the place and our server was nice and funny. Should I find myself near a Gus' I will certainly be back for round II.",Positive
IrKk13yo5Wx8rAjlN-PZMQ,2017-12-22,ZsURx8o6zvqS7A9iNBOB9g,5,"I am a tea fanatic, this place does not dissapoint! The varieties are endless and there are always hot and cold teas for you to taste. I love that they do punch cards. The location is cute and I never mind spending a few minutes of my day hanging out here. My personal favorite is the Apricot Black Tea, hot or iced, it's delicious!",Positive
qg6TJc2izTA52XFHAxdVjQ,2020-02-24,r9S0VYrdXJrdhfR7OXj8tA,3,"Been coming downtown for job training and this is one of my favorite spots to grab lunch. 

When it comes to what I order, my go to is the turkey blt wraps grilled, which are so tasty and fresh. 

I have yet to try any desserts from here but heard they are really good. The wraps are where its at. 

The service is great and speedy and can have you in and out really fast.",Positive
JmzaG5p3u6BwcEQsRq5slg,2016-02-06,SOU3ln2A-3YxU2TCRiDt4Q,2,"Not impressed. Rude female bartender wasn't helpful or attentive. She wanted to chat instead of helping customers. Asked Bar back to get a drink and got a very rude response...""you can when the bar tender comes back.."" Won't be going back..better options around.",Neutral
6ajnOk0GcY9xbb5Ocaw8Gw,2021-08-02,Y0n0nsq7D8R-m8E_V75Deg,5,The food here is always amazing! It's truly a gem in the midtown neighborhood.  Definitely a place to take friends for a nice dinner. The service is great.,Positive
xbGTtk60VpFGG0XQj-SahA,2015-01-17,2mRTgo3qzmn8LXrv2P397A,5,"First time back in four years, this used to be the mid-way meeting point for breakfast once a month between us and friends on the other side of town. Conveniently located off the freeway.

Property and Decore: 
The outside is awful, parking lot torn out and neighboring business is boarded up. The inside though is the old familiar warm and homey architecture. Diisplay case in the middle of the dining area full length mural interesting architecture , ceiling beams etc. Comfortable booths.

Service:
Seated immediately, coffee kept being refilled, server Carol kept me taken care of and never felt ignored even though it was busy.

Food:
Had steak and eggs w/hash browns and wheat toast (and of course the coffee). The steak was a huge thick cut. You go to other places and you get a nasty piece of meat you have to chew 50 times or choke to death (can anyone say IHOP?). In short, the food was great.

Price:
This takes it over 4 stars, way cheaper than a couple other national chains off the highway. It has been a few years since being at Carrows so I was surprised by the great food with reasonable prices. Without the tip it was under $14.

Will be back soon !",Positive
Hb09xY41jKoQoCvt4JK0Xg,2021-09-11,RDrM5bFHxwgfaItY-DK9zQ,5,"So good! Love the vibe. Hand written menu on the wall. Great outdoor seating, tasty food. The beyond burger was delicious! It is cooked on the same grill as the other burgers which they told me right away. Everyone was super kind. Definitely dive food but in the total best way.",Positive
gwbkf0W9xnopBCcQguFJlQ,2018-04-05,uuHSOKzLMD4nDLa4tinRZw,1,"Extremely unprofessional and rude. I've had a number of negative experiences at this location (i.e. they lost an important script and even after days of me calling about it- no help on their end at all; failing to fill prescriptions in time for a promised next day pick up, they change brands SO frequently and don't inform me of this and as a celiac it really matters... I could go on forever. The pharmacy manager is incredibly rude and this place is horribly run. It's a mess. I've gone to another CVS by my doctor near carmel and it is night and day- staff is so kind and helpful and nothing has fallen through the cracks like it always does at this location. #MissingWalgreens",Negative
9JrZDH4Mq0BXQ2GYIJmo-g,2021-09-19,3mcPTh4CDYvsuwUiHv_qcg,5,"Olivia is the best restaurant in Tampa Bay. Environment is elegant, drinks are fantastic, and the food has always been outstanding. Every time we go we love it and have a great experience. Would highly recommend trying this place out.",Positive
ivpULDSBS4mP3mJqmziKQw,2018-02-27,n0CvsBk4Yq2O6nEX6T1ZEg,5,"The room is quite nice, warm woods and intimate spaces available at times.  Service is always attentive and friendly and well presented.  I like that they have a decorum of taste when it comes to implementing their service.

Nice wine list and they a quick with a suggestion if you should have a question.  No pretentious answers just helpful ones!

I have had quite a few dishes here and each one offers a unique experience.  The breads boards and appetizer offered were just enough to engage the palate.

I find there is something for almost anyone here and the prices aren't to bad for authentic and delicious eats.

Combine a flavor rich experience and excellent service and ambiance and you have a winning visit!",Positive
DZglT5FP5VNDQJU3PuRIHw,2017-02-21,TKJfvjNNJxQztGZQ14CVJg,5,"Great first dinner experience here! Friendly staff; immediately after walking in, we were greeted by many of the employees. Kyle, was a stellar server with a wonderful overall attitude. 

Start with the wood-fire oven tower of nacho bliss. Definitely get the fried chicken tacos. YUM! The girts and BBQ sauce are a great mix of flavors. End with the ""SUNDAY"" Sundae .. homemade churro ice cream, whipped cream, popcorn and a brownie. It was the cherry on top of our meal ;)",Positive
HqPFoCfaL63O5S7AbcXckw,2021-10-22,AZUCJsTdbF-TGB_PgeE11w,5,"We've been hanging out at this place for a few years now, and it's one of the best on the Northside! Great food and drink specials--esp during games :) Recommend the Patty Melt or French Dip and you have to try the sweet potato fries! #AMUST They also have batting cages, a huge patio and tons of stuff for the kiddos to do! Terry, Pam, Danielle and the rest of the crew always take care of us, this is our ""Cheers""! Check it out if you're on this side of town!",Positive
tELoGj2QJYYFQ1jo_XXbpA,2020-06-23,kQwomL8MTt2qS-oLeWhgag,5,"This is the first place we stopped on our first night here. The food was fantastic, and everyone was happy to serve us! We ordered 2 jack and cokes with burgers. 
Very down to earth!",Positive
9MObWLEzfoTTXUJQS45HYQ,2021-05-14,R4wnw-VEGDyHLi4H9qMauA,2,"This spot has caught onto the self order trend instead of table service. Burgers were quite salty and stuffed with customized items which didn't impress. Burger was broken into several pieces midway through, which staff explained can happen because the meat is stuffed? Meat and bread are good quality but broken up burgers and extra salt were not my preference.",Negative
rhpvLGLQ0QEnyhvXkYSEOw,2021-08-29,Ttn1RtATzZBtWsx6MoPGqQ,5,"Great little store, nice open space for browsing the merchandise from around the world. I frequently go to Ten Thousand Villages shops when a small, thoughtful gift is needed for someone. The idea of a global fair-trade marketplace is a great one. On this most recent visit, the staff person, Stacey, was very helpful in trying to find what I was looking for, and despite my rather goofy description, she found exactly the item I had in mind. I'm not sure if this store has only recently reopened due to COVID, but the day I was there (just 2 days ago, actually), they were insisting that customers wear masks. A good idea!",Positive
5fb_BPmweD9oapVqJrWNcA,2021-04-23,HRXY84nuR_NfcooyFxoOQw,1,"Absolutely some of the worse food that I have ever eat! All I can say is bypass this nasty ass place and go to Harper's Catfish in Scottsville, Kentucky!!!",Negative
21g5MH9kPJGrK9le8dptOQ,2021-07-28,qL6HzQ6GQGoHTPa9NopnyQ,4,"I have not been to Richie's in years.  Yesterday I made a game day decision to not go to the Red Lion Diner and go to Richie's instead.  They are famous for Prime Rib.  I started with a really good Steak and Mushroom Soup which was clearly homemade.  They bring nice warm rolls and complimentary Pickles and Peppers.  I ordered the smallest Prime Rib which is roughly 12 Oz.  (End Cut - Medium).  My sides were a foil wrapped baked Potato and (frozen) mixed vegetables (peas, carrots, lima's, green beans).  Overall, the food is good, worth the price and the place is friendly.  I did not have alcohol but the draught beer selection is ample.  The iced tea was fresh brewed.",Positive
WkKfqNbnL6oU_xJblmtN_Q,2020-06-07,dvG7IwRFcPf8st2esNRbZA,5,We were looking for a restaurant which had outdoor seating in the time of COVID-19 yellow and found this restaurant on Yelp. It definitely did not disappoint. We got a reservation easily and had a very enjoyable experience. The food was excellent as was the service. We had a fine experience. We are so glad we found this restaurant and will definitely be back both in the yellow and in the green times.,Positive
hm_vd7AoipjSa3i0AFAR5A,2020-12-20,KnpFLWRIB8R4_CLcidEvFw,5,"Support your local businesses! They offer to go, menu is always great, and outdoor dining (with heated tent.) It was a little chilly but we did the outdoor. Worth it, as the food is always excellent.",Positive
A1suinq7EcpyM06JIe7iOA,2019-10-14,HwljMu4rBoOHjfC3zposEg,5,"Great place to eat. The Beef Asado & the One Inch Punch tasted amazing. Highly recommend! The service was fast & friendly. The pricing was fair, nice atmosphere, very clean, & good music. Will definitely be coming back.",Positive
JhZSOZSX2-8IUym2OlwUXQ,2021-01-30,jeyuBRO3Jzqnz85kZU5UIQ,5,"Really impressed with this restaurant. I've been to most of the Thai restaurants in town and this one is now at the top of my list. My family had 3 different Sushi rolls and loved them all. 
I was also really impressed at how the restaurant tries really hard to maintain social distancing and proper etiquette during these crazy COVID times. All workers wore masks and required all patrons to wear masks aswell. 5 stars!",Positive
xyt8FfA4idSSMLIRQsDPGg,2018-12-28,XX9fjKP9o16sVF5QHvY5ig,5,"On my continuing quest to find the ultimate dive bar I have found The Bambi.  At the corner of Rosemont and Speedway is a sign in the middle of a parking lot, seemingly attached to nothing. After parking,  there is a signless building, with no windows..., .that is The Bambi Bar.   Opening the door, as your eyes adjust to the darkness, comes your first smiling greeting from the bars staff.  Fantastic..... the warm welcome makes you feel right at home.   Next the swift service and the bowl of free munchies make you feel even better.   The bar has a pool table, juke box at reasonable prices, a pinball machine, and if that's not enough, a claw machine to win stuffed animals to take home to your loved one when you over stay and get home late.   Drink prices are awesome, and there is free food for happy hour.  The bar tenders are very friendly, interactive,  and most importantly always watching to see if you need anything.  All in all a great experience.   Oh did I mention the eclectic mix of regulars?   Not to be missed.",Positive
sBinabsXdIYlw7-6W11tfQ,2018-12-31,QYdjUpa9N3N0J30d0siGKg,2,"I am really disappointed that Hungry Howies has gone to Little Ceasar style pizza.
 Evidently strict measurements on everything have destroyed what used to be a great pizza.
I got 10 pizza's for a party and found out the hardway. It was like a white pizza compared to the old Hungry Howies style. And there were 3 slices of pepporoni per slice so I guess that is better than 2 per slice at LIttle C.

I am told it is the company's policy to measure everything to a strict standard set by the top.

I don't know but I think they need to adjust their policy. Lost me as a longtime fan. I always loved HH.  :`(

Excellent service besides that big snag!!",Positive
5Qs_FGbBq1d3T-REXwrSCw,2017-11-20,bljDenvPVEifIwO4syXQrQ,1,"I visited here at 11PM on a Friday, and explained what I wanted, which was a penguin, and some text. It was my 37th tattoo, so I'm definitely no newbie to what a tattoo costs.

I don't have any complaints about the quality of the tattoo, because it's well done. It's what I asked for. However, I was quoted $200, which I thought was a bit pricey. However, I realized that since it was late on a Friday, they probably just wanted to go home. I'll call this the ""walking in the door late tax"". Fine. 

The entire session took 35 minutes, since it was a simple cartoon from the internet, and simple text. There wasn't much in the way of line drawing. I was in and out of the shop in an hour, and for tattoos of similar size, I have never paid more than $170.

At the end of the session, when it was time to pay, the guy at the counter said $300. That was odd, because we started at $200. I'm not the type of make a big deal out of it, because that's not my style. They also asked me to get cash from the ATM next door, which cost me two fees, since the max ATM limit there is $200. (They clearly have a way to process credit cards, but chose to take cash. Fine, I get it. Report less to the IRS. I don't care.)

There are plenty of great tattoo shops in Nashville, and honestly -- I should have just gone to Kustom Thrills, since it's literally a block away, and I have experience with them. I just chose to be lazy, which I now regret. If you want to overpay, or be price-gouged for your tattoos, this is the spot for you.

I won't complain about the quality. It's a good tattoo. I just don't appreciate being jacked around on the price. What a terrible way to do business.",Neutral
53UwoEvOgZ4xjm4udKNsJQ,2020-11-26,oKQ4vU84U6_Hhp0KdInJ5Q,5,"My floors are absolutely gorgeous! Evan at LL was super helpful throughout the entire process. I had tricky timelines to consider and he worked with me to meet them. If you're looking for professional expertise and customer service, call Evan at LL in Reno.",Positive
i08zYutbnFK_bT-fYw8Vlw,2021-09-19,NLoqvArgYHa6Jjz-Hg2xvw,5,"Fun new chicken spot in our area! They have a good selection of favors for the chicken and fries. I tried the sweet fries which were pretty good, but the cheese fries definitely take the gold. There's a sauce station where you can grab whichever flavors you like - pretty cool because I love trying new sauces without having to commit to it. Ha. The chicken was good, flavorful, and perfectly battered and fried. The kids meal is fun and comes with a scoop of ice cream, but when they say large chicken tender it's actually very average (or even on the small side) - so if you have a big kid you might want to reconsider. Excellent service, the restaurant was clean and well kept, lots of available seating both inside and out.",Positive
vMCA4CwJNnq6izs9il4rDA,2019-10-03,0ErlswAsY63sZfDxh8SDAg,5,Steelz is awesome! I shop there all the time. They have great deals and the staff is always very friendly and helpful.,Positive
mM2jZf57wM-L5sFgdT6ALA,2021-08-13,gxZUfWqwT4_aRQRXtMz8bw,1,I called in July to make an appointment for them two hardwire my shed. We scheduled for almost a month later in August. For 2 in the afternoon. They no called and no showed. When I called to ask why they didn't bother to make good with the appointment the woman told me that she would find out and get back to me. She never did. I had to call back again. Then they proceeded to tell me they had no record of the appointment. And that they never would have made an appointment with me for 2 in the afternoon. Basically called me a liar and said I had never made an appointment with him. When I told him I wanted to speak to the manager the woman hung up on me two different time refusing to speak with me or let me speak to her manager,Negative
1s8WJM2zbUScgZ-7HlMXuA,2021-09-10,EQvMsrEagDdPTq-Wc70Rtw,1,Not sure how this place stays in business. Don't bother trying to call this pizzeria to place an order cause they will put you on hold and leave you waiting till you eventually get tired and hang up.,Neutral
vVLLNrqhvrkVXfIIW9Etag,2021-08-07,2cj7LcZIfdxyKxa38Bo6pg,2,"Is there a manager here... one that knows how to properly manage or is it run by a bunch of college students/young adults with no practical work skills???
That's the exact impression I got; I haven't had such bad service in a long time and that's from a variety of staff members at that.
Honestly I can't even blame the kids; there's a huge management issue or lack of management would be a better statement.",Positive
bNbeh5ht7xnElgdLp8tHAg,2021-10-31,h7Jt1l6QXalQSa7j12OnAg,3,Have had some food here and it's always been good for takeout. But today ordered a panini tray with salad and and soda for 119 bucks. Received 5 paninis cut in half with a large salad and two large sodas probably total cost individually 85 dollars. Really seems like a ripoff. Next time will go somewhere else,Neutral
VpL_ekb6rSPYzmmLj4bysA,2017-11-30,XtfzTIvgU6ePdRxt5-MASQ,1,"Today I went in for jackfruit and saw a rat (not a mouse) a RAT, run underneath a shelf . I walked back out immediately without making the workers aware because they MUST know this rat problem exists . If you're ok with shopping here knowingly that their are rats then this place may be for you . Spoiled my appetite for the night . Where else can I find jackfruit in STL ?",Neutral
Rb9QIj-NyRn_giOBN991YA,2019-02-28,gDYgGyjxbVv0_XeP6TCPwg,5,"WOW. Best biscuits and gravy I've had in a long time. The vegan sausage patty was amazing as well. I tried the vegan biscuits and gravy, and although my vegetarian sister said they hit the spot they tasted a bit mushroomy to me. This place is definitely #1 on my places to visit when I come back to Reno. Also, they do sell alcohol - we ordered a cider and a Bloody Mary.",Positive
CcW5VwRQli2OEkrfJnWb8g,2015-09-14,OLh0s0Sz3sEzJeI-YxoJPQ,1,"""Wrong car description, no paperwork, cunning sales people""

 I was planing to purchase a car from the dealership. First they claimed that they do not have any maintenance paperwork for the car and could not get it. Then I forced them to call previous dealership and find it. Instead of providing an official document, they wrote an email to me with a very short description of the work done by the other dealership. They promised to send me description of the maintenance they have done on official letterhead, they have never done that. In correspondence with the sales person, Andrew Douglas, he completely ignored my questions about the car and I was forced to remind him to provide me with answers. At the end of the day, when he once again stated that the description of the car on autotrader.ca is correct, I asked him to send me the photos of the wood features in the car that were clearly not present in the interior. Instead I get an email within 5 minutes of mine:  Hello ,   I am sorry that your lack of faith has prevented you from moving forward. I sold this car to someone from Calgary yesterday. As I'm sure you can understand, selling a vehicle usually doesn't involve letterhead and jumping through hoops. I wish you the best in your search for a vehicle!  Best Regards,  Andrew Douglas Internet Sales Manager  Norden Volkswagen Phone: 780.484.3000 Cell: 780.996.7423 Email: adouglas@nordenvw.ca  I was in negotiations with the dealership and they have not even informed me that they had another customer to whom they sold the car.",Positive
ZE4c80CxlXz84elVto2YFA,2019-06-07,PRmW4serpMhAnmbWohRleA,4,"So I spent 30 years in law enforcement, last 10 years as an inner city Trenton detective.  So every month when the pension check comes in, a small group of us meet for dinner.  Tonight it was the Green Parrot in Newtown Pa.  I made reservations for 630 pm. And was seated immediately.  Even though it has a newer look on the outside, the inside is wood, brick and very cozy.  The lounge is a sports bar  with plenty of seating and TV's.  There is a patio area where construction has 10' by 6' openings with a roof that gives the outdoor feeling.  Then there is an inside restaraunt area with old time decor.  For tonight's visit I ordered the oven fired pub steak which is a 16oz Ribeye done medium rare.  Our waitress was very nice and the meal was presented correctly.  The steak had nice seasoning with a beautiful texture.  The Caesar salad was cold and fresh.  For desert I enjoyed a sweet Bailey's bread pudding.  All in all the meal, atmosphere and Staff were just right.  The total bill for 3 of us with one desert and plenty of alcohol was $162.  I expected same due to alcohol.  My steak was $28.99 which i thought was a little on the high side but its a Newtown price.  After eating at some high end restaraunts the taste was not at that level therefore only 4 stars.  Do not let that deter you.  My experience and food were both well above satisfactory and I will definitely return.",Positive
cC8PZ_FhQNnMm2YCYyOA1A,2019-08-22,w5VAs_hvoTprDV2OYxAy3g,2,"I stayed at this Hilton for the first of many business trips to St. Louis. I usually opt for another larger brand but stayed at this location because another co worker already had made his reservations here. The check in was easy and they looked up my Hilton Honors account that I hadn't used in a long time. The big disappointment came when I got to my first room. I have several allergies, one of which is dust. When I walked into my room it was everywhere. The door trims, above the light switch plates, the fire sprinklers, light fixtures, both air vents were caked with dust. 

I called the front desk and they were nice enough to run me up keys to another room. It was less dusty but far from what I would consider reasonable, with or without allergies. 

Some other comments that make me concerned about the level of cleanliness that can't be seen by the naked eye:

No fitted sheets
Visible residue on the bathroom vanity, it looks like it was wiped with a dirty towel. 
Stains on furniture
""Note pad"" was 1 3""X3"" sheet of paper with dirty stains on the back. 
Hilton information card is dirty and stained. 
A random non Hilton pen was left on the counter, with a Hilton pen. 
Floor and wall trims are falling off
Smoke stained ceiling above the smoke detector. 
The shower drained very slow 3-4 minutes of shower resulted in 4""+ deep water. (It's gross because you have no idea if the tub is even clean)

I stayed in the West tower and it's pretty rough. The east tower is newer, but my coworker is texting me now at 10:40 at night because maintenance is replacing his dust caked air conditioner because it's leaking water all over the floor. 

I considered 2 stars, but the fact that this room is costing me $200/night after taxes and fees it's not going to happen.

UPDATE: I was moved to the nicer East tower and given some Hilton Honors Points. The new room is much better than the last. +1 star.",Neutral
K9u9w_VgCadJQCSF_Y92aA,2019-06-29,18E3CRO0mihAmk5s0eBEyQ,1,"Believe the 2.0 reviews. First entered and was greeted by a person sitting. When I day greeted. I mean I was asked how can help me. I said id like a pedicure please. I stood there about a minute and another person sitting yelled out for me to please sign in. There wasn't a pen so I looked around and found one and signed in. A child about 9 years old said lets go. He filled the bowl and the water was chilly. I explained it was not pleasant and they asked him to use a pitcher and he removed some water and put more chilly water in. I started to leave because this is supposed to be a nice experience not a rude cold stressful experience. Another lady said it's ok he will help you..meaning the little man who finally did my oedi. He handed me a card to pick what I wanted. I deleted the 40.00 package without nails needing done. I wanted the skin and calluses done. He didn't understand his own package and 3/other people told him what it was. It was rough, fast, and I was done before the ladies that started before me and my feet still had the callouses and dry skin. They speak their language and giggle a lot. I would not suggest this place as a place to go for a real pedicure. That was just awful at any cost. I wanted to bill them for making feel uncomfortable and not doing their job correctly, being rushed, and wasting my time. If you don't care and just want your nails done, I assume the 27 package is ok because they are still in there and I'm already in my vehicle after paying 40.00. Did I tip?? Absolutely not. I will not reward bad service!",Positive
dzVk3EolCbAZKaTmVYosGw,2019-01-22,_5vEgofBLlU3yLdKEJ9WCg,1,Horrible experience. We go here for our anniversary every year and usually it is great but after this experience we won't be back again. We were sat next to a large party in a corner which did not bother us at first until our server seemed to forget about us the entire time. Our plates were never cleared and drinks never refilled despite our  frequent requests. We ordered and the steak came out burnt almost black. Our server cut it and attempted to serve it on our plates but dropped it onto the plate sending hot butter everywhere. when we told the manager we were not happy with the steak he said it probably just got to close to the flame and he could not do anything about it. For 30 minutes we then tried to wave down our waitress to get the check as we were frustrated. I reached out to the company hoping to get an explanation an did not even receive a response. This place is a mess definitely will not be back. When your paying 200 bill I would hope the company or managers would care about their customers satisfaction a little more.,Positive
8D3-fpqW7R8hMujSCTdaiw,2017-01-06,oUdI5OZYXFPPjJJqtYXfqQ,5,Nice campsite with lots of shade and fire pits at each site. Park has lots of easy trails - great for hiking with the kids. Reasonable rental fees for canoes and bikes. No swimming allowed in the river - lots of gators. We saw a few sunning themselves on the river bank. There are playgrounds for the kids and a big swimming pool. Bathrooms are kept clean and only a short walk from most sites. Will definitely camp here again if we are ever back in the area.,Positive
g9p601DS_0uq-aiEA7ypxQ,2017-04-24,_e3rVVXFn6gle8N2eN3GWw,5,Love this place! The workers are always really cheerful and nice. I like this place because the flavors are unlike any other ice cream place I've ever been and their so unique and tasty. I usually get half of the banana buttercup and the other half chocolate and it always hits the spot when I have a sweet tooth.,Positive
7U7RauxQC439NNwLHodZ6A,2019-07-02,UodYeNV9gtQLx_hbpVU8vw,5,"One of our favorite places to go for lunch or dinner, or just sit with a cool drink and watch the sunsets. We have never been disappointed with anything we ordered. I especially love the garlic clams. I have a hard time going to The Joe without ordering them. There are many restaurants along the Gulf in our area, but Whiskey Joe's is pretty hard to top.",Positive
snTpO07JxjGhwJbE4RDFIA,2007-11-18,ZtmeHAQyNFku338dJMIfTg,4,"Apparently this place is like an Idaho institution and from the looks of it (currently with 6 reviews) I think it's the highest rated thing here on Yelp for Boise :)  

Coming from San Francisco, I had Mama-esque expectations (See Mama's on Stockton) and I have to say Goldy's comes close.

There were so many things on the menu I wanted to try (always a good sign) but I ended up going with the biscuits and gravy with a side of Goldy's potatoes, which I was looking forward to the most - I mean c'mon anytime you name a dish after your restaurant, it better be good.

Overall the meal and service was great (very prompt with the coffee refills, even at 11:00 am).  I am deducting one star though because my biscuits and gravy were close to room temperature when it came out.  It wasn't bad enough to make me want to send it back (to get microwaved and redelivered) but enough to disappoint me.

I'm not sure when I'll be back in Boise, but when I am, I'll be sure to go back to Goldy's and grab a few other things of the menu.",Positive
A-2DhKqFI0oBKpYx9XUUXA,2018-03-23,q1XsSG9XtLoIKBFOgfej_w,3,"I have received a lot of massages but this experience was just OK. When you first walk in, the environment is very relaxing and peaceful. I loved all the plants when you go downstairs. The customer service was great! The front desk staff was nice and the guy that did my massage was nice as  well lol.  He was really catering to me. I wanted the massage to be a little more detailed. For a professional massage, I wanted a little more time spent on my entire body instead of my back. I feel like he spent half my 60 minute massage on my back alone.. maybe more time on my legs and feet would be nice. I also requested deep pressure but I think he felt uncomfortable considering I'm pregnant.. I just  wanted a deep pressure massage but overall, they have nice first customer deals. Def give them a try! 

Pros 
Customer service 
Location 
Scenery 
Pregnancy pillows for the belly 
Music is relaxing 
Lighting is perfect 


Cons 
Wish it was a more intense full body massage 
Deeper massage would be nice!",Positive
17AnbEkqAiE66YFTDYFvgw,2019-11-19,Ybjhe-ScFViXhJ4iaXu06Q,3,"The food and service are usually great, but one beef I have with BWW is the fact that the menus are constantly changing- the layout, prices, the specials, everything. That's fine if that's intentional, but I personally come to love certain dishes or specials and come on a specific day only to hear ""oh we discontinued that"" or ""sorry we don't do that anymore"".",Positive
xFdZbv00SJwv5YSgwAGwqQ,2018-12-23,jb8alaVi2_TtvrBoe9DVdQ,2,"My wife recommended we try Stella's in sellersville to meet up with some friends. It started out ok we all ordered our food and got coffee and water promptly. I ordered a American cheese omelet with ham peppers and onions. Food got to the table I noticed they forgot the cheese...no biggie send it back they make another omelet or throw omelet with cheese in the microwave.  so I told one of the angry looking employees there was no cheese. She comes over to the table grabs my plate walks to the back one second later she puts plate back down in front of me with a slice of ""unmelted"" cheese....really?  I didn't want to cause a scene with my friends there so i just sucked it up and finished the meal.  The eggs were cold when they came out so the cheese was never gonna melt anyway. the potatoes were actually not bad with fried onions and the rye toast slices were the size of a credit card...literally.  Then as we were getting ready to leave one of our friends informed us the same angry employee who took my omelet was now shooting him dirty looks over and over, probably wanting us to leave to seat others i guess. I really wanted to like Stella's as it is close and has a nice small town feel to it.
It has a-lot of potential but with the angry staff and poor customer service at this point i would not recommend. Hopefully they will read this review and fix their practices and become the great business I know they could be.",Neutral
ajeJQlYpzALo8WTe9gdxCQ,2019-07-07,zLc13bG1OrjG3J8CXN_uwQ,5,They always have family style meals that are we can afford.  The service is always good and so is the food.,Neutral
Ch8VCPuGX6lJWBaofljE1A,2017-06-27,wwCheGseew6h-wvHs1nEJA,3,"Udall Park has basically everything you could want in a park. It has a great walking path, multiple tennis courts, tons of baseball fields, and several soccer fields. The bathrooms could use some TLC and regular maintenance, but as it is a city park, the bathrooms are probably low on the list of things to worry about. 

I'm writing my review mainly for the dog park. Unfortunately, the dog park is ALL sand. Understandably, sand is cheap and the upkeep is simple. There are balls and toys there that dogs can play with that other owners have left behind. Sometimes there are plastic bags for owners to clean up their dogs' mess with, but when there aren't any bags, there are shovels and pans to use. There is also fresh water for the dogs - owners just have to empty the provided buckets and fill it from the faucet. There isn't too much in the way of shade. There is one structure that provides some shade, but on a busy day, it gets pretty packed in there.",Neutral
uhpgLrv_p1MHzKq6T0TFjw,2018-07-02,Ow22BkauFMR9borqamoYRg,5,"Man this place is great. My 1st time here and i will be a repeat customer. I've seen this place many times but have been partual to Phò Queen. I had the crab rangoon, fried shrimp wontons and the rice vermicelli with pork, shrimp and egg rolls. Man this was authentic, I've been to thailand and s.e. Asia many times and this is as food as the food over there. I'd highly recommend..",Positive
